Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional,Year
11,Jeff Ayres,PF,25,IND,9,0,71,8,24,0.333,0,1,0.0,8,23,0.348,0.333,0,0,,4,14,18,1,0,2,3,14,16,pendeje02,2012
12,Harrison Barnes,SF,20,GSW,12,12,461,72,162,0.444,19,52,0.365,53,110,0.482,0.503,30,35,0.857,18,59,77,15,7,5,16,33,193,barneha02,2012
13,Matt Barnes,SF,32,LAC,6,0,162,24,44,0.545,7,17,0.412,17,27,0.63,0.625,16,19,0.842,7,23,30,3,4,2,5,23,71,barnema02,2012
14,Brandon Bass,PF,27,BOS,6,5,204,14,29,0.483,0,0,,14,29,0.483,0.483,12,15,0.8,8,32,40,7,2,1,5,17,40,bassbr01,2012
15,Shane Battier,SF,34,MIA,22,0,392,27,93,0.29,26,88,0.295,1,5,0.2,0.43,23,28,0.821,9,29,38,12,5,6,5,49,103,battish01,2012
16,Jerryd Bayless,PG,24,MEM,15,0,320,49,137,0.358,18,59,0.305,31,78,0.397,0.423,23,26,0.885,1,29,30,32,7,5,16,35,139,bayleje01,2012
17,Aron Baynes,C,26,SAS,4,1,23,4,7,0.571,0,0,,4,7,0.571,0.571,0,0,,2,3,5,0,0,0,1,4,8,baynear01,2012
18,Kent Bazemore,SG,23,GSW,9,0,16,1,8,0.125,0,1,0.0,1,7,0.143,0.125,0,4,0.0,1,4,5,2,1,0,2,3,2,bazemke01,2012
19,Marco Belinelli,SG,26,CHI,12,7,325,44,107,0.411,16,47,0.34,28,60,0.467,0.486,29,33,0.879,0,35,35,31,5,0,15,26,133,belinma01,2012
20,Patrick Beverley,PG,24,HOU,6,5,200,28,65,0.431,8,24,0.333,20,41,0.488,0.492,7,7,1.0,11,22,33,17,7,4,6,24,71,beverpa01,2012
21,Andris Biedri?š,C,26,GSW,3,0,17,0,0,,0,0,,0,0,,,0,0,,2,5,7,1,0,2,1,6,0,biedran01,2012
22,Chauncey Billups,SG,36,LAC,6,6,115,11,36,0.306,6,17,0.353,5,19,0.263,0.389,9,11,0.818,2,10,12,6,1,1,8,10,37,billuch01,2012
23,DeJuan Blair,PF,23,SAS,12,0,76,21,34,0.618,0,0,,21,34,0.618,0.618,5,9,0.556,6,18,24,7,5,1,1,14,47,blairde01,2012
24,Steve Blake,PG,32,LAL,2,2,75,11,28,0.393,5,12,0.417,6,16,0.375,0.482,1,1,1.0,0,8,8,5,4,3,4,8,28,blakest01,2012
25,Andray Blatche,C,26,BRK,7,0,138,29,58,0.5,0,0,,29,58,0.5,0.5,14,17,0.824,10,24,34,9,2,3,5,14,72,blatcan01,2012
26,Eric Bledsoe,PG,23,LAC,6,0,97,15,30,0.5,1,9,0.111,14,21,0.667,0.517,8,12,0.667,2,13,15,18,2,3,5,10,39,bledser01,2012
27,Keith Bogans,SG,32,BRK,2,0,23,0,1,0.0,0,1,0.0,0,0,,0.0,0,0,,0,2,2,2,0,0,1,3,0,boganke01,2012
28,Andrew Bogut,C,28,GSW,12,12,327,39,67,0.582,0,0,,39,67,0.582,0.582,8,23,0.348,39,92,131,22,6,18,22,39,86,bogutan01,2012
29,Matt Bonner,PF,32,SAS,20,1,267,28,59,0.475,15,32,0.469,13,27,0.481,0.602,10,12,0.833,9,30,39,6,5,5,2,35,81,bonnema01,2012
30,Carlos Boozer,PF,31,CHI,12,12,431,83,168,0.494,0,1,0.0,83,167,0.497,0.494,31,45,0.689,35,80,115,18,10,1,29,36,197,boozeca01,2012
31,Chris Bosh*,C,28,MIA,23,23,751,110,240,0.458,15,37,0.405,95,203,0.468,0.49,44,60,0.733,38,129,167,34,23,36,27,67,279,boshch01,2012
32,Avery Bradley,PG,22,BOS,6,6,191,17,42,0.405,2,8,0.25,15,34,0.441,0.429,4,4,1.0,3,10,13,8,11,1,11,11,40,bradlav01,2012
33,Corey Brewer,SF,26,DEN,6,0,146,21,68,0.309,9,36,0.25,12,32,0.375,0.375,14,21,0.667,3,8,11,7,6,1,7,19,65,breweco01,2012
34,Ronnie Brewer,SF,27,OKC,1,0,8,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,0,0,0,1,0,brewero02,2012
35,Aaron Brooks,PG,28,HOU,6,0,67,13,34,0.382,1,9,0.111,12,25,0.48,0.397,3,5,0.6,3,6,9,11,1,1,6,3,30,brookaa01,2012
36,MarShon Brooks,SG,24,BRK,7,0,40,3,8,0.375,0,1,0.0,3,7,0.429,0.375,2,2,1.0,1,4,5,3,0,0,3,3,8,brookma01,2012
37,Caron Butler,SF,32,LAC,6,6,136,22,46,0.478,4,16,0.25,18,30,0.6,0.522,3,3,1.0,1,15,16,0,2,2,6,11,51,butleca01,2012
38,Jimmy Butler,SF,23,CHI,12,12,490,50,115,0.435,15,37,0.405,35,78,0.449,0.5,45,55,0.818,9,53,62,32,15,6,16,26,160,butleji01,2012
39,Marcus Camby,PF,38,NYK,3,0,3,1,1,1.0,0,0,,1,1,1.0,1.0,0,0,,1,1,2,0,0,0,1,1,2,cambyma01,2012
40,Mario Chalmers,PG,26,MIA,23,23,650,76,183,0.415,24,68,0.353,52,115,0.452,0.481,40,53,0.755,10,43,53,71,21,1,38,70,216,chalmma01,2012
41,Tyson Chandler,C,30,NYK,12,12,350,28,52,0.538,0,0,,28,52,0.538,0.538,12,16,0.75,40,48,88,4,8,14,11,48,68,chandty01,2012
42,Wilson Chandler,PF,25,DEN,6,6,205,27,76,0.355,9,29,0.31,18,47,0.383,0.414,9,12,0.75,5,28,33,8,8,3,7,25,72,chandwi01,2012
43,Earl Clark,PF,25,LAL,4,1,82,7,19,0.368,0,4,0.0,7,15,0.467,0.368,0,0,,2,10,12,1,1,1,6,4,14,clarkea01,2012
44,Norris Cole,PG,24,MIA,21,0,418,49,102,0.48,17,32,0.531,32,70,0.457,0.564,14,19,0.737,6,33,39,42,15,2,23,40,129,coleno01,2012
45,Nick Collison,C,32,OKC,11,0,178,22,47,0.468,0,0,,22,47,0.468,0.468,11,12,0.917,25,26,51,12,5,11,10,37,55,collini01,2012
46,Mike Conley,PG,25,MEM,15,15,575,83,216,0.384,18,64,0.281,65,152,0.428,0.426,71,93,0.763,12,59,71,107,26,5,34,34,255,conlemi01,2012
47,Daequan Cook,SG,25,CHI,6,0,36,1,10,0.1,1,8,0.125,0,2,0.0,0.15,0,0,,0,3,3,4,1,0,4,6,3,cookda02,2012
48,Chris Copeland,PF,28,NYK,9,1,93,12,30,0.4,11,23,0.478,1,7,0.143,0.583,2,2,1.0,2,7,9,1,5,0,4,9,37,copelch01,2012
49,Jamal Crawford,SG,32,LAC,6,0,161,24,62,0.387,6,22,0.273,18,40,0.45,0.435,11,11,1.0,2,10,12,10,3,1,4,9,65,crawfja01,2012
50,Jordan Crawford,SG,24,BOS,5,0,59,7,23,0.304,3,12,0.25,4,11,0.364,0.37,1,2,0.5,0,3,3,0,2,0,3,3,18,crawfjo02,2012
51,Stephen Curry,PG,24,GSW,12,12,497,102,235,0.434,42,106,0.396,60,129,0.465,0.523,35,38,0.921,5,41,46,97,20,2,40,35,281,curryst01,2012
52,Samuel Dalembert,C,31,MIL,1,0,9,0,2,0.0,0,0,,0,2,0.0,0.0,1,4,0.25,1,2,3,0,1,0,2,3,1,dalemsa01,2012
53,Marquis Daniels,SF,32,MIL,3,0,33,6,11,0.545,0,2,0.0,6,9,0.667,0.545,0,0,,0,4,4,4,1,0,1,3,12,daniema01,2012
54,Ed Davis,PF,23,MEM,8,0,48,5,12,0.417,0,0,,5,12,0.417,0.417,3,4,0.75,4,7,11,0,0,1,2,7,13,davised01,2012
55,Austin Daye,SF,24,MEM,4,0,20,3,8,0.375,0,1,0.0,3,7,0.429,0.375,1,1,1.0,0,1,1,0,0,1,1,2,7,dayeau01,2012
56,Nando De Colo,SG,25,SAS,5,0,14,1,4,0.25,0,3,0.0,1,1,1.0,0.25,2,2,1.0,2,2,4,2,0,0,0,1,4,decolna01,2012
57,Carlos Delfino,SF,30,HOU,5,0,120,15,40,0.375,11,31,0.355,4,9,0.444,0.513,4,4,1.0,1,11,12,10,3,1,5,10,45,delfica01,2012
58,Luol Deng,SF,27,CHI,5,5,224,32,84,0.381,1,18,0.056,31,66,0.47,0.387,4,10,0.4,5,33,38,19,5,3,12,12,69,denglu01,2012
59,Boris Diaw,PF,30,SAS,16,1,273,24,54,0.444,5,13,0.385,19,41,0.463,0.491,12,14,0.857,8,32,40,28,4,3,13,28,65,diawbo01,2012
60,Keyon Dooling,PG,32,MEM,14,0,114,8,24,0.333,5,13,0.385,3,11,0.273,0.438,6,6,1.0,0,5,5,4,1,0,3,14,27,doolike01,2012
61,Chris Duhon,PG,30,LAL,2,0,68,4,11,0.364,3,8,0.375,1,3,0.333,0.5,0,0,,1,2,3,7,2,1,5,4,11,duhonch01,2012
62,Tim Duncan*,C,36,SAS,21,21,735,151,321,0.47,0,1,0.0,151,320,0.472,0.47,79,98,0.806,54,160,214,40,18,34,42,53,381,duncati01,2012
63,Mike Dunleavy,SF,32,MIL,4,0,91,17,30,0.567,7,16,0.438,10,14,0.714,0.683,8,9,0.889,3,13,16,8,2,0,3,5,49,dunlemi02,2012
64,Kevin Durant,SF,24,OKC,11,11,485,112,246,0.455,22,70,0.314,90,176,0.511,0.5,93,112,0.83,7,92,99,69,14,12,43,26,339,duranke01,2012
65,Monta Ellis,SG,27,MIL,4,4,152,24,55,0.436,3,19,0.158,21,36,0.583,0.464,6,16,0.375,2,11,13,22,10,1,14,8,57,ellismo01,2012
66,Reggie Evans,PF,32,BRK,7,7,209,11,23,0.478,0,0,,11,23,0.478,0.478,10,18,0.556,16,70,86,6,7,2,6,21,32,evansre01,2012
67,Festus Ezeli,C,23,GSW,12,3,134,6,13,0.462,0,0,,6,13,0.462,0.462,12,21,0.571,13,17,30,2,3,7,12,24,24,ezelife01,2012
68,Kenneth Faried,PF,23,DEN,5,4,145,20,32,0.625,0,0,,20,32,0.625,0.625,11,15,0.733,12,30,42,1,5,1,5,22,51,farieke01,2012
69,Raymond Felton,PG,28,NYK,12,12,454,72,162,0.444,9,28,0.321,63,134,0.47,0.472,16,24,0.667,17,24,41,56,20,5,20,26,169,feltora01,2012
70,Derek Fisher,SG,38,OKC,11,0,261,32,70,0.457,24,51,0.471,8,19,0.421,0.629,8,12,0.667,1,16,17,8,7,1,8,33,96,fishede01,2012
71,Evan Fournier,SG,20,DEN,4,4,53,6,17,0.353,0,8,0.0,6,9,0.667,0.353,7,8,0.875,0,0,0,4,2,0,6,6,19,fournev01,2012
72,Francisco García,SF,31,HOU,6,3,164,22,50,0.44,17,37,0.459,5,13,0.385,0.61,3,5,0.6,3,17,20,9,4,5,4,21,64,garcifr01,2012
73,Kevin Garnett*,C,36,BOS,6,6,212,30,60,0.5,0,2,0.0,30,58,0.517,0.5,16,17,0.941,9,73,82,21,5,6,19,23,76,garneke01,2012
74,Marc Gasol,C,28,MEM,15,15,609,93,205,0.454,0,0,,93,205,0.454,0.454,72,90,0.8,25,102,127,48,13,33,18,53,258,gasolma01,2012
75,Pau Gasol,PF,32,LAL,4,4,146,25,52,0.481,0,0,,25,52,0.481,0.481,6,11,0.545,7,39,46,26,2,3,13,4,56,gasolpa01,2012
76,Paul George,SF,22,IND,19,19,780,119,277,0.43,34,104,0.327,85,173,0.491,0.491,93,128,0.727,16,125,141,96,25,9,75,72,365,georgpa01,2012
77,Taj Gibson,PF,27,CHI,12,0,206,31,66,0.47,0,2,0.0,31,64,0.484,0.47,16,22,0.727,15,21,36,4,4,6,9,37,78,gibsota01,2012
78,Manu Ginóbili*,SG,35,SAS,21,3,560,77,193,0.399,29,96,0.302,48,97,0.495,0.474,59,80,0.738,9,69,78,105,24,6,55,52,242,ginobma01,2012
79,Andrew Goudelock,SG,24,LAL,3,2,80,16,36,0.444,2,10,0.2,14,26,0.538,0.472,2,2,1.0,1,4,5,3,5,0,4,7,36,goudean01,2012
80,Danny Green,SG,25,SAS,21,21,669,83,186,0.446,55,114,0.482,28,72,0.389,0.594,12,15,0.8,18,69,87,32,22,23,19,51,233,greenda02,2012
81,Draymond Green,SF,22,GSW,12,1,223,24,56,0.429,9,23,0.391,15,33,0.455,0.509,13,17,0.765,14,37,51,19,6,10,12,35,70,greendr01,2012
82,Gerald Green,SF,27,IND,9,0,105,21,50,0.42,11,33,0.333,10,17,0.588,0.53,2,2,1.0,2,10,12,3,0,1,6,10,55,greenge01,2012
83,Jeff Green,PF,26,BOS,6,6,258,37,85,0.435,10,22,0.455,27,63,0.429,0.494,38,45,0.844,6,26,32,14,2,4,19,22,122,greenje02,2012
84,Willie Green,SG,31,LAC,3,0,20,2,3,0.667,0,1,0.0,2,2,1.0,0.667,2,2,1.0,0,3,3,2,1,0,0,0,6,greenwi01,2012
85,Blake Griffin,PF,23,LAC,6,5,158,29,64,0.453,0,0,,29,64,0.453,0.453,21,26,0.808,8,25,33,15,0,5,13,24,79,griffbl01,2012
86,Jordan Hamilton,SF,22,DEN,1,0,2,0,1,0.0,0,0,,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,hamiljo02,2012
87,Richard Hamilton,SG,34,CHI,4,0,68,10,27,0.37,3,7,0.429,7,20,0.35,0.426,3,4,0.75,0,3,3,5,1,2,5,5,26,hamilri01,2012
88,Ben Hansbrough,PG,25,IND,6,0,22,0,5,0.0,0,3,0.0,0,2,0.0,0.0,0,0,,1,2,3,3,0,1,2,2,0,hansbbe01,2012
89,Tyler Hansbrough,PF,27,IND,19,0,241,26,62,0.419,0,0,,26,62,0.419,0.419,26,44,0.591,36,25,61,5,6,0,15,41,78,hansbty01,2012
90,James Harden,SG,23,HOU,6,6,243,45,115,0.391,15,44,0.341,30,71,0.423,0.457,53,66,0.803,5,35,40,27,12,6,27,18,158,hardeja01,2012
91,Devin Harris,SG,29,ATL,6,6,225,23,63,0.365,5,25,0.2,18,38,0.474,0.405,17,25,0.68,2,15,17,22,10,1,12,18,68,harride01,2012
92,Udonis Haslem,PF,32,MIA,22,19,357,51,86,0.593,0,0,,51,86,0.593,0.593,8,14,0.571,26,54,80,6,15,5,14,54,110,hasleud01,2012
93,John Henson,PF,22,MIL,4,0,33,3,11,0.273,0,1,0.0,3,10,0.3,0.273,0,0,,0,8,8,1,2,0,2,5,6,hensojo01,2012
94,Roy Hibbert,C,26,IND,19,19,694,120,235,0.511,0,0,,120,235,0.511,0.511,83,103,0.806,90,98,188,26,3,37,43,74,323,hibbero01,2012
95,George Hill,PG,26,IND,18,18,685,83,207,0.401,34,95,0.358,49,112,0.438,0.483,63,76,0.829,5,62,67,77,22,4,40,41,263,hillge01,2012
96,Grant Hill*,SF,40,LAC,1,0,20,2,4,0.5,0,0,,2,4,0.5,0.5,0,0,,2,2,4,2,0,0,1,5,4,hillgr01,2012
97,Jordan Hill,PF,25,LAL,3,0,31,5,10,0.5,0,0,,5,10,0.5,0.5,0,0,,2,9,11,1,0,2,0,2,10,hilljo01,2012
98,Kirk Hinrich,PG,32,CHI,4,4,162,16,37,0.432,4,11,0.364,12,26,0.462,0.486,9,14,0.643,1,10,11,23,8,1,8,14,45,hinriki01,2012
99,Ryan Hollins,C,28,LAC,5,0,37,5,9,0.556,0,0,,5,9,0.556,0.556,1,2,0.5,3,2,5,2,0,2,2,10,11,holliry01,2012
100,Al Horford,C,26,ATL,6,6,218,41,83,0.494,0,0,,41,83,0.494,0.494,18,27,0.667,12,41,53,18,6,5,9,17,100,horfoal01,2012
101,Dwight Howard,C,27,LAL,4,4,126,26,42,0.619,0,0,,26,42,0.619,0.619,16,36,0.444,10,33,43,4,2,8,16,17,68,howardw01,2012
102,Kris Humphries,PF,27,BRK,7,0,83,14,31,0.452,0,0,,14,31,0.452,0.452,3,7,0.429,10,13,23,1,1,3,2,15,31,humphkr01,2012
103,Serge Ibaka,PF,23,OKC,11,11,366,59,135,0.437,4,9,0.444,55,126,0.437,0.452,19,24,0.792,39,53,92,8,0,33,7,38,141,ibakase01,2012
104,Andre Iguodala,SG,29,DEN,6,6,243,38,76,0.5,14,29,0.483,24,47,0.511,0.592,18,25,0.72,9,39,48,32,12,2,17,9,108,iguodan01,2012
105,Ersan ?lyasova,PF,25,MIL,4,4,117,20,46,0.435,4,10,0.4,16,36,0.444,0.478,2,2,1.0,10,19,29,7,5,1,6,8,46,ilyaser01,2012
106,Jarrett Jack,SG,29,GSW,12,4,426,78,154,0.506,7,24,0.292,71,130,0.546,0.529,43,48,0.896,7,46,53,56,11,4,38,26,206,jackja01,2012
107,Reggie Jackson,PG,22,OKC,11,9,368,57,119,0.479,13,43,0.302,44,76,0.579,0.534,26,29,0.897,4,50,54,40,5,6,21,34,153,jacksre01,2012
108,LeBron James,PF,28,MIA,23,23,960,212,432,0.491,36,96,0.375,176,336,0.524,0.532,136,175,0.777,37,156,193,152,41,18,70,43,596,jamesle01,2012
109,Antawn Jamison,PF,36,LAL,4,0,79,10,23,0.435,5,12,0.417,5,11,0.455,0.543,4,6,0.667,1,6,7,1,1,2,3,9,29,jamisan01,2012
110,Richard Jefferson,SF,32,GSW,7,0,39,4,9,0.444,2,3,0.667,2,6,0.333,0.556,3,9,0.333,2,5,7,1,1,1,0,5,13,jefferi01,2012
111,John Jenkins,SG,21,ATL,4,0,24,0,3,0.0,0,1,0.0,0,2,0.0,0.0,0,0,,0,2,2,3,0,0,2,2,0,jenkijo01,2012
112,Brandon Jennings,PG,23,MIL,4,4,133,17,57,0.298,6,28,0.214,11,29,0.379,0.351,13,18,0.722,1,8,9,16,9,1,11,6,53,jennibr01,2012
113,Ivan Johnson,PF,28,ATL,6,0,108,12,26,0.462,0,0,,12,26,0.462,0.462,12,18,0.667,9,11,20,3,4,3,6,23,36,johnsiv01,2012
114,Joe Johnson,SG,31,BRK,7,7,271,43,103,0.417,10,39,0.256,33,64,0.516,0.466,8,9,0.889,4,18,22,19,8,0,12,13,104,johnsjo02,2012
115,Orlando Johnson,SG,23,IND,12,0,28,2,11,0.182,1,3,0.333,1,8,0.125,0.227,5,9,0.556,0,3,3,1,0,0,1,0,10,johnsor01,2012
116,Dahntay Jones,SF,32,ATL,5,0,19,1,4,0.25,0,0,,1,4,0.25,0.25,2,2,1.0,0,1,1,0,0,0,1,1,4,jonesda02,2012
117,Dwayne Jones,PF,29,GSW,2,0,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,jonesdw02,2012
118,James Jones,SF,32,MIA,9,0,33,3,7,0.429,3,4,0.75,0,3,0.0,0.643,0,0,,0,3,3,0,0,1,2,3,9,jonesja02,2012
119,Perry Jones,SF,21,OKC,1,0,5,0,1,0.0,0,0,,0,1,0.0,0.0,0,0,,0,1,1,0,0,0,0,0,0,jonespe01,2012
120,Terrence Jones,PF,21,HOU,2,0,35,4,10,0.4,0,2,0.0,4,8,0.5,0.4,0,3,0.0,5,10,15,1,0,1,1,2,8,joneste01,2012
121,DeAndre Jordan,C,24,LAC,6,6,144,10,22,0.455,0,0,,10,22,0.455,0.455,2,9,0.222,15,23,38,1,1,10,9,18,22,jordade01,2012
122,Cory Joseph,PG,21,SAS,20,0,192,26,56,0.464,2,11,0.182,24,45,0.533,0.482,5,11,0.455,8,23,31,24,6,2,10,15,59,josepco01,2012
123,Jason Kidd*,SG,39,NYK,12,0,247,3,25,0.12,3,17,0.176,0,8,0.0,0.18,2,2,1.0,7,35,42,24,12,4,13,12,11,kiddja01,2012
124,Kyle Korver,SF,31,ATL,6,2,177,19,49,0.388,12,34,0.353,7,15,0.467,0.51,11,12,0.917,0,20,20,4,2,4,6,14,61,korveky01,2012
125,Kosta Koufos,C,23,DEN,6,2,100,7,19,0.368,1,1,1.0,6,18,0.333,0.395,5,6,0.833,9,12,21,3,3,4,2,13,20,koufoko01,2012
126,Carl Landry,PF,29,GSW,12,3,246,52,100,0.52,0,0,,52,100,0.52,0.52,38,52,0.731,22,40,62,17,7,2,19,29,142,landrca01,2012
127,Ty Lawson,PG,25,DEN,6,6,236,48,109,0.44,4,21,0.19,44,88,0.5,0.459,28,33,0.848,5,15,20,48,10,0,13,13,128,lawsoty01,2012
128,Courtney Lee,SG,27,BOS,4,0,39,1,5,0.2,0,2,0.0,1,3,0.333,0.2,4,4,1.0,0,2,2,1,2,0,0,3,6,leeco01,2012
129,David Lee,PF,29,GSW,6,1,65,13,33,0.394,0,0,,13,33,0.394,0.394,4,6,0.667,6,22,28,5,3,1,5,5,30,leeda02,2012
130,Kawhi Leonard,SF,21,SAS,21,21,775,115,211,0.545,23,59,0.39,92,152,0.605,0.6,31,49,0.633,50,140,190,22,37,11,23,40,284,leonaka01,2012
131,Jon Leuer,PF,23,MEM,5,0,11,1,2,0.5,0,0,,1,2,0.5,0.5,0,0,,2,1,3,0,1,1,0,1,2,leuerjo01,2012
132,Rashard Lewis,PF,33,MIA,11,0,47,8,20,0.4,0,4,0.0,8,16,0.5,0.4,1,2,0.5,1,6,7,4,2,2,6,5,17,lewisra02,2012
133,DeAndre Liggins,SG,24,OKC,8,0,68,3,9,0.333,1,5,0.2,2,4,0.5,0.389,1,4,0.25,0,14,14,4,1,1,2,10,8,liggide01,2012
134,Jeremy Lin,PG,24,HOU,4,3,84,6,24,0.25,2,12,0.167,4,12,0.333,0.292,2,2,1.0,0,8,8,8,2,1,8,9,16,linje01,2012
135,Brook Lopez,C,24,BRK,7,7,263,58,123,0.472,1,1,1.0,57,122,0.467,0.476,39,44,0.886,29,23,52,10,6,21,16,20,156,lopezbr01,2012
136,Scott Machado,PG,22,GSW,5,0,8,1,2,0.5,0,0,,1,2,0.5,0.5,1,2,0.5,0,1,1,1,0,0,1,1,3,machasc01,2012
137,Shelvin Mack,PG,22,ATL,4,0,22,4,9,0.444,2,5,0.4,2,4,0.5,0.556,0,0,,3,4,7,7,0,0,0,0,10,macksh01,2012
138,Ian Mahinmi,C,26,IND,18,0,150,13,29,0.448,0,0,,13,29,0.448,0.448,3,10,0.3,20,22,42,1,0,13,12,28,29,mahinia01,2012
139,Kenyon Martin,C,35,NYK,12,1,253,29,50,0.58,0,0,,29,50,0.58,0.58,11,20,0.55,16,38,54,11,9,17,8,42,69,martike01,2012
140,Kevin Martin,SG,29,OKC,11,0,323,49,129,0.38,17,46,0.37,32,83,0.386,0.446,39,43,0.907,2,32,34,14,7,3,11,18,154,martike02,2012
141,Luc Mbah a Moute,SF,26,MIL,4,4,136,10,23,0.435,0,4,0.0,10,19,0.526,0.435,13,18,0.722,4,10,14,7,4,0,5,9,33,mbahalu01,2012
142,JaVale McGee,C,25,DEN,6,2,112,18,31,0.581,0,0,,18,31,0.581,0.581,7,18,0.389,17,14,31,0,4,6,11,17,43,mcgeeja01,2012
143,Tracy McGrady*,SF,33,SAS,6,0,31,0,7,0.0,0,3,0.0,0,4,0.0,0.0,0,0,,1,7,8,7,2,3,2,1,0,mcgratr01,2012
144,Jodie Meeks,SG,25,LAL,1,0,20,1,4,0.25,0,2,0.0,1,2,0.5,0.25,2,2,1.0,1,1,2,0,1,0,2,2,4,meeksjo01,2012
145,Andre Miller,PG,36,DEN,6,0,154,29,69,0.42,5,11,0.455,24,58,0.414,0.457,21,27,0.778,11,9,20,23,2,0,16,8,84,millean02,2012
146,Mike Miller,SF,32,MIA,17,5,232,21,45,0.467,16,36,0.444,5,9,0.556,0.644,0,0,,3,30,33,15,8,2,5,26,58,millemi01,2012
147,Patty Mills,PG,24,SAS,9,0,31,5,10,0.5,2,7,0.286,3,3,1.0,0.6,0,0,,1,2,3,2,0,0,1,2,12,millspa02,2012
148,Nazr Mohammed,C,35,CHI,12,0,114,21,41,0.512,0,0,,21,41,0.512,0.512,4,7,0.571,14,18,32,4,2,7,3,15,46,mohamna01,2012
149,Darius Morris,PG,22,LAL,4,2,105,16,35,0.457,3,9,0.333,13,26,0.5,0.5,7,9,0.778,1,4,5,12,2,0,6,6,42,morrida01,2012
150,Donatas Motiej?nas,PF,22,HOU,1,0,5,2,2,1.0,0,0,,2,2,1.0,1.0,1,1,1.0,1,0,1,0,0,0,0,0,5,motiedo01,2012
151,Steve Nash*,PG,38,LAL,2,2,61,10,23,0.435,0,3,0.0,10,20,0.5,0.435,5,5,1.0,2,3,5,9,0,0,3,2,25,nashst01,2012
152,Gary Neal,SG,28,SAS,21,0,390,52,135,0.385,23,66,0.348,29,69,0.42,0.47,16,16,1.0,1,44,45,15,3,1,13,33,143,nealga01,2012
153,Joakim Noah,C,27,CHI,12,12,409,52,119,0.437,0,0,,52,119,0.437,0.437,25,39,0.641,52,63,115,28,10,26,24,43,129,noahjo01,2012
154,Steve Novak,SF,29,NYK,9,0,50,7,13,0.538,4,9,0.444,3,4,0.75,0.692,0,0,,2,2,4,0,1,0,0,5,18,novakst01,2012
155,Lamar Odom,PF,33,LAC,6,1,107,11,30,0.367,5,14,0.357,6,16,0.375,0.45,3,6,0.5,4,19,23,11,5,5,10,16,30,odomla01,2012
156,Tony Parker,PG,30,SAS,21,21,765,167,365,0.458,11,31,0.355,156,334,0.467,0.473,87,112,0.777,14,54,68,146,24,3,53,26,432,parketo01,2012
157,Chandler Parsons,SF,24,HOU,6,6,238,42,93,0.452,16,40,0.4,26,53,0.491,0.538,9,14,0.643,7,32,39,22,1,2,18,19,109,parsoch01,2012
158,Chris Paul,PG,27,LAC,6,6,224,49,92,0.533,6,19,0.316,43,73,0.589,0.565,33,37,0.892,3,21,24,38,11,0,9,17,137,paulch01,2012
159,Kendrick Perkins,C,28,OKC,11,11,210,10,38,0.263,0,1,0.0,10,37,0.27,0.263,4,4,1.0,15,26,41,7,8,5,23,39,24,perkike01,2012
160,Johan Petro,C,27,ATL,6,4,101,14,27,0.519,0,0,,14,27,0.519,0.519,1,2,0.5,4,18,22,4,1,4,3,18,29,petrojo01,2012
161,Paul Pierce*,SF,35,BOS,6,6,255,39,106,0.368,11,41,0.268,28,65,0.431,0.42,26,29,0.897,4,30,34,32,5,3,32,21,115,piercpa01,2012
162,Quincy Pondexter,SF,24,MEM,15,0,357,46,94,0.489,24,53,0.453,22,41,0.537,0.617,17,28,0.607,9,29,38,11,11,2,9,31,133,pondequ01,2012
163,Pablo Prigioni,PG,35,NYK,11,10,230,17,43,0.395,13,30,0.433,4,13,0.308,0.547,2,4,0.5,2,15,17,35,14,1,6,21,49,prigipa01,2012
164,Tayshaun Prince,SF,32,MEM,15,15,454,43,121,0.355,5,19,0.263,38,102,0.373,0.376,14,23,0.609,12,45,57,29,7,5,10,18,105,princta01,2012
165,Vladimir Radmanovi?,PF,32,CHI,1,0,10,3,3,1.0,3,3,1.0,0,0,,1.5,0,0,,0,0,0,1,2,0,1,1,9,radmavl01,2012
166,Anthony Randolph,PF,23,DEN,5,0,30,9,11,0.818,0,0,,9,11,0.818,0.818,8,11,0.727,0,6,6,0,2,0,2,4,26,randoan01,2012
167,Shavlik Randolph,PF,29,BOS,1,0,3,0,0,,0,0,,0,0,,,0,0,,0,3,3,0,0,0,0,1,0,randosh01,2012
168,Zach Randolph,PF,31,MEM,15,15,554,99,215,0.46,0,1,0.0,99,214,0.463,0.46,63,94,0.67,59,91,150,24,10,7,31,52,261,randoza01,2012
169,J.J. Redick,SG,28,MIL,4,0,69,11,25,0.44,4,12,0.333,7,13,0.538,0.52,3,3,1.0,0,3,3,5,1,0,6,9,29,redicjj01,2012
170,Quentin Richardson,SF,32,NYK,5,0,14,2,6,0.333,2,5,0.4,0,1,0.0,0.5,0,0,,1,2,3,0,0,0,0,2,6,richaqu01,2012
171,Nate Robinson,PG,28,CHI,12,8,404,71,163,0.436,22,65,0.338,49,98,0.5,0.503,31,41,0.756,6,26,32,53,12,2,32,38,195,robinna01,2012
